job_title,role_clean,seniority_clean,company_name_clean,company_rating,industry,sector,city,state,company_size_clean,company_founded_year,company_revenue,min_salary_usd,max_salary_usd,avg_salary_usd,salary_outlier,description_length,skill_Python,skill_SQL,skill_Excel,skill_Tableau,skill_Power_BI,skill_Spark,skill_Hadoop,skill_AWS,skill_Azure,skill_GCP,skill_Machine_Learning,skill_Deep_Learning,skill_TensorFlow,skill_PyTorch,skill_Java,skill_SAS,skill_Scala,skill_NLP,skill_Statistics,skill_Docker,skill_Kubernetes,skill_Git,skill_NoSQL,skill_ETL,skill_A/B_Testing,skill_R
Data Scientist,Data Scientist,Not specified,MZ,3.4,Internet,Information Technology,Palo Alto,CA,501 to 1000 employees,2008.0,Unknown / Non-Applicable,108000,146000,127000.0,False,3362,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,HG Insights,4.7,Computer Hardware & Software,Information Technology,Santa Barbara,CA,51 to 200 employees,2010.0,Unknown / Non-Applicable,65000,106000,85500.0,False,3740,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,"1-800-FLOWERS.COM, Inc.",2.8,Wholesale,Business Services,Carle Place,NY,1001 to 5000 employees,1976.0,$1 to $2 billion (USD),55000,98000,76500.0,False,3000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,CBS Interactive,3.5,TV Broadcast & Cable Networks,Media,New York,NY,1001 to 5000 employees,1992.0,$500 million to $1 billion (USD),94000,162000,128000.0,False,4140,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
Data Engineer,Data Engineer,Not specified,"Numeric, LLC",3.2,Staffing & Outsourcing,Business Services,King of Prussia,PA,1 to 50 employees,,$5 to $10 million (USD),63000,120000,91500.0,False,1484,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Staff Data Engineer,Data Engineer,Not specified,Samsung Research America,3.7,Computer Hardware & Software,Information Technology,Mountain View,CA,1001 to 5000 employees,1988.0,$50 to $100 million (USD),126000,228000,177000.0,False,3218,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,Systems & Technology Research,4.7,Aerospace & Defense,Aerospace & Defense,Arlington,VA,201 to 500 employees,2010.0,$100 to $500 million (USD),80000,134000,107000.0,False,3703,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,Netskope,4.1,Enterprise Software & Network Solutions,Information Technology,Santa Clara,CA,501 to 1000 employees,2012.0,Unknown / Non-Applicable,120000,189000,154500.0,False,4203,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,Lorven Technologies Inc,4.0,Accounting,Accounting & Legal,Santa Clara,CA,1 to 50 employees,,Less than $1 million (USD),85000,142000,113500.0,False,1034,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,CareDx,2.5,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Brisbane,CA,1 to 50 employees,,Unknown / Non-Applicable,111000,176000,143500.0,False,3885,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
Data Scientist,Data Scientist,Not specified,Serigor Inc.,3.9,IT Services,Information Technology,San Francisco,CA,1 to 50 employees,,Less than $1 million (USD),87000,140000,113500.0,False,2759,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Data Scientist,Data Scientist,Not specified,Leidos,3.4,Aerospace & Defense,Aerospace & Defense,Springfield,VA,10000+ employees,1969.0,$10+ billion (USD),76000,127000,101500.0,False,2882,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"Data Analyst, Performance Partnership",Analyst,Not specified,Beckman Coulter Diagnostics,3.6,Health Care Products Manufacturing,Manufacturing,New York,NY,10000+ employees,1935.0,$2 to $5 billion (USD),54000,92000,73000.0,False,6513,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Data Scientist,Data Scientist,Not specified,IHS Markit,3.5,Consulting,Business Services,New York,NY,10000+ employees,2016.0,$2 to $5 billion (USD),61000,100000,80500.0,False,6438,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,ALIN,,-1,-1,New York,NY,Unknown,,Unknown / Non-Applicable,81000,140000,110500.0,False,1838,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Data Scientist,Data Scientist,Not specified,e-IT Professionals Corp.,3.5,"Health, Beauty, & Fitness",Consumer Services,Foster City,CA,51 to 200 employees,,$5 to $10 million (USD),108000,171000,139500.0,False,1131,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,TechProjects,4.8,IT Services,Information Technology,New York,NY,1 to 50 employees,2011.0,Unknown / Non-Applicable,112000,179000,145500.0,False,2145,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Data Scientist,Data Scientist,Not specified,Biz2Credit Inc,4.0,Lending,Finance,New York,NY,201 to 500 employees,2007.0,$100 to $500 million (USD),63000,111000,87000.0,False,2496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,PeoplesBank,4.2,Banks & Credit Unions,Finance,Holyoke,MA,201 to 500 employees,1885.0,$50 to $100 million (USD),75000,126000,100500.0,False,5013,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist Manager,Data Scientist,Not specified,Capgemini,3.8,Enterprise Software & Network Solutions,Information Technology,New York,NY,10000+ employees,1967.0,$10+ billion (USD),110000,184000,147000.0,False,5478,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
Data Engineer,Data Engineer,Not specified,GNY Insurance Companies,3.7,Insurance Carriers,Insurance,New York,NY,201 to 500 employees,1914.0,$100 to $500 million (USD),76000,145000,110500.0,False,1506,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Data Scientist,Data Scientist,Not specified,"Conch Technologies, Inc",4.6,Consulting,Business Services,Waltham,MA,51 to 200 employees,,$5 to $10 million (USD),70000,118000,94000.0,False,2956,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Senior Data Scientist,Data Scientist,Senior,Medidata Solutions,4.3,Enterprise Software & Network Solutions,Information Technology,New York,NY,1001 to 5000 employees,1999.0,$500 million to $1 billion (USD),94000,153000,123500.0,False,4816,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Software Data Engineer - College,Data Engineer,Not specified,HP Inc.,4.0,Computer Hardware & Software,Information Technology,Corvallis,OR,10000+ employees,1939.0,Unknown / Non-Applicable,49000,97000,73000.0,False,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Data Scientist - Algorithms,Data Scientist,Senior,Quartet Health,3.9,Enterprise Software & Network Solutions,Information Technology,New York,NY,201 to 500 employees,2014.0,Unknown / Non-Applicable,150000,180000,165000.0,False,4815,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Data Analyst,Analyst,Not specified,Success Academy Charter Schools,3.1,K-12 Education,Education,New York,NY,1001 to 5000 employees,2006.0,$100 to $500 million (USD),42000,77000,59500.0,False,4348,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Analyst,Not specified,AXION Healthcare Solutions,3.6,Health Care Services & Hospitals,Health Care,New York,NY,1 to 50 employees,1980.0,$10 to $25 million (USD),47000,85000,66000.0,False,2292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,ExecOnline,4.2,Education Training Services,Education,New York,NY,51 to 200 employees,2012.0,Unknown / Non-Applicable,56000,95000,75500.0,False,4341,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Machine Learning Engineer,ML Engineer,Not specified,Mteq,4.0,Aerospace & Defense,Aerospace & Defense,Fort Belvoir,VA,501 to 1000 employees,1954.0,$100 to $500 million (USD),62000,112000,87000.0,False,3127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist Oncology,Data Scientist,Senior,AstraZeneca,3.9,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Gaithersburg,MD,10000+ employees,1913.0,$10+ billion (USD),107000,173000,140000.0,False,4572,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,Brillient,3.7,IT Services,Information Technology,Silver Spring,MD,201 to 500 employees,2006.0,$25 to $50 million (USD),64000,108000,86000.0,False,6626,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Senior Data Scientist,Data Scientist,Senior,Entefy,4.4,Internet,Information Technology,Palo Alto,CA,1 to 50 employees,2012.0,Unknown / Non-Applicable,89000,144000,116500.0,False,1211,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Data Engineer,Data Engineer,Not specified,Trace3,3.4,IT Services,Information Technology,Houston,TX,501 to 1000 employees,2002.0,$1 to $2 billion (USD),55000,105000,80000.0,False,7802,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Principal Data Scientist,Data Scientist,Senior,Northrop Grumman,3.7,Aerospace & Defense,Aerospace & Defense,San Jose,CA,10000+ employees,1939.0,$10+ billion (USD),135000,211000,173000.0,False,5884,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Data Engineer,Data Engineer,Not specified,Saama Technologies Inc,3.5,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Phoenix,AZ,501 to 1000 employees,1997.0,Unknown / Non-Applicable,57000,80000,68500.0,False,1230,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist - Alpha Insights,Data Scientist,Not specified,Two Sigma,4.4,Investment Banking & Asset Management,Finance,New York,NY,1001 to 5000 employees,2001.0,Unknown / Non-Applicable,129000,215000,172000.0,False,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Associate Principal Scientist, Pharmacogenomics",Other/Unspecified,Senior,AstraZeneca,3.9,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Gaithersburg,MD,10000+ employees,1913.0,$10+ billion (USD),63000,127000,95000.0,False,3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist - Systems Engineering,Data Scientist,Not specified,MITRE,3.2,Federal Agencies,Government,Bedford,MA,5001 to 10000 employees,1958.0,$1 to $2 billion (USD),50000,89000,69500.0,False,4478,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
Data Scientist,Data Scientist,Not specified,Strategic Financial Solutions,4.0,Consumer Product Rental,Consumer Services,New York,NY,501 to 1000 employees,2007.0,Unknown / Non-Applicable,71000,124000,97500.0,False,3431,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,"Remedy BPCI Partners, LLC.",3.4,Health Care Services & Hospitals,Health Care,New York,NY,201 to 500 employees,2011.0,Unknown / Non-Applicable,69000,121000,95000.0,False,3111,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Principal Data Scientist,Data Scientist,Senior,The Climate Corporation,3.2,Enterprise Software & Network Solutions,Information Technology,San Francisco,CA,501 to 1000 employees,2006.0,Unknown / Non-Applicable,150000,238000,194000.0,True,4847,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,Crossix Solutions,3.5,Advertising & Marketing,Business Services,New York,NY,201 to 500 employees,2005.0,Unknown / Non-Applicable,77000,132000,104500.0,False,4134,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Engineer - Consultant (Charlotte Based),Data Engineer,Not specified,Clarity Insights,4.2,IT Services,Information Technology,Charlotte,NC,201 to 500 employees,2008.0,Unknown / Non-Applicable,59000,112000,85500.0,False,5192,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
"Data Analyst 1, full-time contract worker for up to 12 months",Analyst,Not specified,The Church of Jesus Christ of Latter-day Saints,4.2,Religious Organizations,Non-Profit,Salt Lake City,UT,10000+ employees,,Unknown / Non-Applicable,35000,65000,50000.0,False,4525,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Data Engineer,Data Engineer,Not specified,NCSOFT,3.1,Video Games,Media,Aliso Viejo,CA,1001 to 5000 employees,1997.0,$10+ billion (USD),79000,147000,113000.0,False,2421,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Scientist, Immuno-Oncology",Other/Unspecified,Not specified,GSK,3.9,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Cambridge,MA,10000+ employees,1830.0,$10+ billion (USD),62000,119000,90500.0,False,5838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Scientist,Data Scientist,Senior,Factual,4.3,Computer Hardware & Software,Information Technology,Los Angeles,CA,51 to 200 employees,2008.0,Unknown / Non-Applicable,119000,187000,153000.0,False,2095,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Products Data Analyst II,Analyst,Not specified,TriNet,3.3,Consulting,Business Services,Dublin,CA,1001 to 5000 employees,1988.0,$2 to $5 billion (USD),90000,157000,123500.0,False,7383,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Lead Data Analyst,Analyst,Senior,Signpost,3.9,Internet,Information Technology,New York,NY,201 to 500 employees,2010.0,$10 to $25 million (USD),32000,62000,47000.0,False,2460,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Science Engineer - Mobile,Other/Unspecified,Not specified,Adobe,4.0,Computer Hardware & Software,Information Technology,San Jose,CA,10000+ employees,1982.0,$5 to $10 billion (USD),116000,208000,162000.0,False,3864,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Senior Data Scientist,Data Scientist,Senior,Sartorius,3.5,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Arvada,CO,5001 to 10000 employees,1870.0,$1 to $2 billion (USD),102000,165000,133500.0,False,3555,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Senior Data Engineer,Data Engineer,Senior,Equian LLC,3.2,Health Care Services & Hospitals,Health Care,Franklin,TN,1001 to 5000 employees,2004.0,Unknown / Non-Applicable,76000,142000,109000.0,False,1793,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Machine Learning Engineer,ML Engineer,Not specified,Information Builders,3.2,Computer Hardware & Software,Information Technology,New York,NY,1001 to 5000 employees,1975.0,Unknown / Non-Applicable,91000,159000,125000.0,False,3516,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",Other/Unspecified,Senior,Novartis,3.8,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Cambridge,MA,10000+ employees,1996.0,$10+ billion (USD),80000,133000,106500.0,False,4033,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
IT Associate Data Analyst,Analyst,Not specified,The Hanover Insurance Group,3.7,Insurance Carriers,Insurance,Worcester,MA,5001 to 10000 employees,1852.0,$5 to $10 billion (USD),39000,69000,54000.0,False,3783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Data Analyst,Analyst,Not specified,Greenway Health,3.0,Enterprise Software & Network Solutions,Information Technology,Tampa,FL,1001 to 5000 employees,1977.0,$100 to $500 million (USD),27000,48000,37500.0,False,6175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Business Data Analyst,Analyst,Not specified,Fareportal,3.8,Travel Agencies,Travel & Tourism,New York,NY,1001 to 5000 employees,2002.0,$2 to $5 billion (USD),36000,71000,53500.0,False,2479,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist - Sales,Data Scientist,Not specified,Confluent,4.7,Computer Hardware & Software,Information Technology,Mountain View,CA,501 to 1000 employees,2014.0,$100 to $500 million (USD),130000,206000,168000.0,False,3939,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
Senior Data Analyst,Analyst,Senior,Life360,3.9,Computer Hardware & Software,Information Technology,San Francisco,CA,51 to 200 employees,2008.0,Unknown / Non-Applicable,99000,178000,138500.0,False,5717,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Principal, Data Science - Advanced Analytics",Other/Unspecified,Senior,IQVIA,3.6,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Plymouth Meeting,PA,10000+ employees,2017.0,$2 to $5 billion (USD),86000,137000,111500.0,False,5025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Science Project Manager,Manager,Not specified,MassMutual,3.6,Insurance Carriers,Insurance,Boston,MA,5001 to 10000 employees,1851.0,$10+ billion (USD),37000,100000,68500.0,False,5016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr Scientist, Immuno-Oncology - Oncology",Other/Unspecified,Senior,GSK,3.9,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Cambridge,MA,10000+ employees,1830.0,$10+ billion (USD),58000,111000,84500.0,False,6162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,Data Engineer,Senior,Eventbrite,4.4,Internet,Information Technology,Nashville,TN,1001 to 5000 employees,2006.0,$100 to $500 million (USD),72000,133000,102500.0,False,6130,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Research Scientist – Security and Privacy,Other/Unspecified,Not specified,Riverside Research Institute,3.6,Federal Agencies,Government,Beavercreek,OH,501 to 1000 employees,1967.0,$50 to $100 million (USD),61000,126000,93500.0,False,3673,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Science Manager,Manager,Not specified,"Numeric, LLC",3.2,Staffing & Outsourcing,Business Services,Allentown,PA,1 to 50 employees,,$5 to $10 million (USD),95000,160000,127500.0,False,1642,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Analyst 2 (Missionary Department),Analyst,Not specified,The Church of Jesus Christ of Latter-day Saints,4.2,Religious Organizations,Non-Profit,Salt Lake City,UT,10000+ employees,,Unknown / Non-Applicable,53000,91000,72000.0,False,2811,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Supply Chain Data Analyst,Analyst,Not specified,Icon Health and Fitness,3.1,Consumer Products Manufacturing,Manufacturing,Logan,UT,1001 to 5000 employees,1977.0,$500 million to $1 billion (USD),33000,61000,47000.0,False,4386,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Engineer - ETL,Data Engineer,Not specified,Shipt,3.8,Consumer Product Rental,Consumer Services,Birmingham,AL,501 to 1000 employees,2014.0,Unknown / Non-Applicable,44000,86000,65000.0,False,3585,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Analyst,Senior,Novetta,4.0,Enterprise Software & Network Solutions,Information Technology,Herndon,VA,501 to 1000 employees,2012.0,$100 to $500 million (USD),69000,119000,94000.0,False,4096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Senior Data Engineer,Data Engineer,Senior,Novetta,4.0,Enterprise Software & Network Solutions,Information Technology,Reston,VA,501 to 1000 employees,2012.0,$100 to $500 million (USD),67000,127000,97000.0,False,6152,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
Data Modeler (Analytical Systems),Other/Unspecified,Not specified,MassMutual,3.6,Insurance Carriers,Insurance,Boston,MA,5001 to 10000 employees,1851.0,$10+ billion (USD),66000,117000,91500.0,False,4260,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Data Scientist in Translational Medicine,Data Scientist,Not specified,Novartis,3.8,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Cambridge,MA,10000+ employees,1996.0,$10+ billion (USD),86000,143000,114500.0,False,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Product Manager/Data Evangelist,Manager,Not specified,"Numeric, LLC",3.2,Staffing & Outsourcing,Business Services,Phila,PA,1 to 50 employees,,$5 to $10 million (USD),50000,98000,74000.0,False,1790,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",Data Scientist,Senior,Novartis,3.8,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Cambridge,MA,10000+ employees,1996.0,$10+ billion (USD),92000,150000,121000.0,False,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst/Scientist,Analyst,Senior,Demandbase,4.5,Computer Hardware & Software,Information Technology,San Francisco,CA,201 to 500 employees,2006.0,$100 to $500 million (USD),90000,153000,121500.0,False,3726,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Scientist – Cancer Discovery, Molecular Assay",Other/Unspecified,Not specified,Monte Rosa Therapeutics,,-1,-1,Cambridge,MA,Unknown,,-1,100000,135000,117500.0,False,3437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Data Engineer,Not specified,IntraEdge,3.4,IT Services,Information Technology,Scottsdale,AZ,501 to 1000 employees,2002.0,$50 to $100 million (USD),42000,79000,60500.0,False,1214,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Big Data Engineer,Data Engineer,Not specified,Peraton,3.3,Aerospace & Defense,Aerospace & Defense,Chantilly,VA,1001 to 5000 employees,2017.0,$1 to $2 billion (USD),84000,153000,118500.0,False,3392,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Data Engineering Analyst,Data Engineer,Not specified,COUNTRY Financial,3.8,Insurance Carriers,Insurance,Bloomington,IL,1001 to 5000 employees,1925.0,$2 to $5 billion (USD),44000,73000,58500.0,False,2327,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Manager of Data Science,Manager,Not specified,Tapjoy,3.9,Internet,Information Technology,San Francisco,CA,201 to 500 employees,2007.0,$10 to $25 million (USD),40000,87000,63500.0,False,2340,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer (Data Scientist/Software Engineer) - SISW - MG,Data Scientist,Not specified,Mentor Graphics,4.1,Computer Hardware & Software,Information Technology,Fremont,CA,5001 to 10000 employees,1981.0,$1 to $2 billion (USD),72000,142000,107000.0,False,3329,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Data Engineer,Not specified,Maxar Technologies,3.7,Aerospace & Defense,Aerospace & Defense,Springfield,VA,5001 to 10000 employees,,$2 to $5 billion (USD),74000,137000,105500.0,False,2672,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Data Engineer,Data Engineer,Not specified,ICW Group,2.8,Insurance Carriers,Insurance,San Diego,CA,501 to 1000 employees,1972.0,$500 million to $1 billion (USD),57000,109000,83000.0,False,3828,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Associate Research Scientist I (Protein Expression and Production),Other/Unspecified,Not specified,Exelixis,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Alameda,CA,501 to 1000 employees,1994.0,Unknown / Non-Applicable,59000,116000,87500.0,False,4586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Director, Precision Medicine Clinical Biomarker Scientist",Director,Not specified,Pfizer,4.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Cambridge,MA,10000+ employees,1849.0,$10+ billion (USD),136000,208000,172000.0,False,5701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Formulations Scientist II,Other/Unspecified,Senior,Exelixis,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Alameda,CA,501 to 1000 employees,1994.0,Unknown / Non-Applicable,71000,129000,100000.0,False,7777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Science Manager,Manager,Not specified,Grand Rounds,4.2,Health Care Services & Hospitals,Health Care,San Francisco,CA,501 to 1000 employees,2011.0,Unknown / Non-Applicable,171000,272000,221500.0,True,4951,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Engineer,Data Engineer,Not specified,"SPINS, LLC",3.5,Consulting,Business Services,Chicago,IL,201 to 500 employees,1995.0,$50 to $100 million (USD),65000,126000,95500.0,False,3119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
